spectrogram_path,label,split,machine_type
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0352_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0968_pro_B_vel_16_loc_D_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0968_pro_B_vel_16_loc_D_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0968_pro_B_vel_16_loc_D_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0968_pro_B_vel_16_loc_D_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0968_pro_B_vel_16_loc_D_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0968_pro_B_vel_16_loc_D_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0968_pro_B_vel_16_loc_D_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0968_pro_B_vel_16_loc_D_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0968_pro_B_vel_16_loc_D_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0968_pro_B_vel_16_loc_D_seg9.npy,0,train,bearing
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0159_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0159_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0159_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0159_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0159_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0159_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0159_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0159_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0159_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0159_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0404_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0404_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0404_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0404_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0404_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0404_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0404_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0404_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0404_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0404_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0254_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0254_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0254_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0254_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0254_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0254_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0254_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0254_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0254_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0254_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0692_pro_B_vel_16_loc_B_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0692_pro_B_vel_16_loc_B_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0692_pro_B_vel_16_loc_B_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0692_pro_B_vel_16_loc_B_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0692_pro_B_vel_16_loc_B_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0692_pro_B_vel_16_loc_B_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0692_pro_B_vel_16_loc_B_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0692_pro_B_vel_16_loc_B_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0692_pro_B_vel_16_loc_B_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0692_pro_B_vel_16_loc_B_seg9.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0630_pro_B_vel_8_loc_B_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0630_pro_B_vel_8_loc_B_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0630_pro_B_vel_8_loc_B_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0630_pro_B_vel_8_loc_B_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0630_pro_B_vel_8_loc_B_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0630_pro_B_vel_8_loc_B_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0630_pro_B_vel_8_loc_B_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0630_pro_B_vel_8_loc_B_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0630_pro_B_vel_8_loc_B_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0630_pro_B_vel_8_loc_B_seg9.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0754_pro_B_vel_8_loc_C_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0754_pro_B_vel_8_loc_C_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0754_pro_B_vel_8_loc_C_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0754_pro_B_vel_8_loc_C_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0754_pro_B_vel_8_loc_C_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0754_pro_B_vel_8_loc_C_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0754_pro_B_vel_8_loc_C_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0754_pro_B_vel_8_loc_C_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0754_pro_B_vel_8_loc_C_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0754_pro_B_vel_8_loc_C_seg9.npy,0,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0045_pro_B_vel_8_loc_G_seg0.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0045_pro_B_vel_8_loc_G_seg1.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0045_pro_B_vel_8_loc_G_seg2.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0045_pro_B_vel_8_loc_G_seg3.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0045_pro_B_vel_8_loc_G_seg4.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0045_pro_B_vel_8_loc_G_seg5.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0045_pro_B_vel_8_loc_G_seg6.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0045_pro_B_vel_8_loc_G_seg7.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0045_pro_B_vel_8_loc_G_seg8.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0045_pro_B_vel_8_loc_G_seg9.npy,1,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0806_pro_B_vel_16_loc_C_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0806_pro_B_vel_16_loc_C_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0806_pro_B_vel_16_loc_C_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0806_pro_B_vel_16_loc_C_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0806_pro_B_vel_16_loc_C_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0806_pro_B_vel_16_loc_C_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0806_pro_B_vel_16_loc_C_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0806_pro_B_vel_16_loc_C_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0806_pro_B_vel_16_loc_C_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0806_pro_B_vel_16_loc_C_seg9.npy,0,train,bearing
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0124_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0124_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0124_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0124_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0124_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0124_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0124_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0124_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0124_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0124_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0767_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0767_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0767_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0767_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0767_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0767_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0767_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0767_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0767_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0767_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0846_pro_B_vel_16_loc_C_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0846_pro_B_vel_16_loc_C_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0846_pro_B_vel_16_loc_C_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0846_pro_B_vel_16_loc_C_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0846_pro_B_vel_16_loc_C_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0846_pro_B_vel_16_loc_C_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0846_pro_B_vel_16_loc_C_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0846_pro_B_vel_16_loc_C_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0846_pro_B_vel_16_loc_C_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0846_pro_B_vel_16_loc_C_seg9.npy,0,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0017_pro_A_vel_12_loc_E_seg0.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0017_pro_A_vel_12_loc_E_seg1.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0017_pro_A_vel_12_loc_E_seg2.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0017_pro_A_vel_12_loc_E_seg3.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0017_pro_A_vel_12_loc_E_seg4.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0017_pro_A_vel_12_loc_E_seg5.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0017_pro_A_vel_12_loc_E_seg6.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0017_pro_A_vel_12_loc_E_seg7.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0017_pro_A_vel_12_loc_E_seg8.npy,1,train,bearing
data\spectrograms\bearing\train\anomaly\section_00_target_test_anomaly_0017_pro_A_vel_12_loc_E_seg9.npy,1,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0390_pro_A_vel_4_loc_D_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0390_pro_A_vel_4_loc_D_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0390_pro_A_vel_4_loc_D_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0390_pro_A_vel_4_loc_D_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0390_pro_A_vel_4_loc_D_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0390_pro_A_vel_4_loc_D_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0390_pro_A_vel_4_loc_D_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0390_pro_A_vel_4_loc_D_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0390_pro_A_vel_4_loc_D_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0390_pro_A_vel_4_loc_D_seg9.npy,0,train,bearing
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0748_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0748_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0748_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0748_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0748_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0748_noAttribute_seg5.npy,0,train,gearbox
